Area,Address,Horizontal,Road_width,Type_of_house,Price
42.0,140,4.435066261134082,5.0,2,4.8
52.0,142,4.7,5.0,1,2.5
50.0,42,4.0,3.0,1,6.3
35.0,104,4.0,2.5,2,3.95
56.0,1,4.435066261134082,5.0,2,6.8
60.0,1,4.435066261134082,5.0,2,9.99
35.0,1,4.0,4.0,2,4.9
45.0,140,4.0,4.0,2,3.85
46.0,518,4.0,3.0,2,4.35
45.0,130,4.0,3.0,2,4.2
45.0,160,4.2,3.0,2,4.25
46.0,160,4.1,3.0,2,4.4
48.0,130,4.3,3.0,2,4.4
135.0,197,10.0,5.0,1,16.8
38.0,32,4.0,3.0,1,4.15
76.0,292,5.0,15.0,1,16.5
76.0,99,5.1,8.0,1,15.5
140.0,142,6.0,5.0,1,16.0
35.0,323,4.435066261134082,9.552683032804689,2,3.8
35.0,906,4.0,3.0,2,4.9
100.0,1,4.0,4.0,1,15.0
33.0,337,4.0,3.0,1,3.0
65.0,140,5.0,5.0,2,7.0
230.0,53,8.0,8.0,1,145.0
42.0,114,3.5,3.0,2,3.8
42.0,90,5.6,3.0,2,4.5
40.0,248,10.0,3.0,2,5.19
50.0,909,7.0,9.0,1,13.5
110.0,22,5.5,3.0,1,13.8
48.0,140,4.2,4.0,1,6.85
37.0,130,3.5,3.0,2,4.49
95.0,160,6.5,5.0,2,13.0
55.0,32,4.435066261134082,0.0,2,4.2
80.0,33,5.4,20.0,2,34.0
39.0,90,5.6,2.5,2,4.5
61.0,12,5.0,3.0,2,11.8
30.0,87,4.435066261134082,2.0,2,3.25
60.0,63,4.0,30.0,1,25.89
161.0,58,16.0,50.0,1,18.8
70.0,1,4.435066261134082,7.0,2,14.0
140.0,142,8.0,6.0,2,21.9
33.0,140,4.435066261134082,3.0,2,3.15
97.0,60,4.7,18.0,1,37.0
170.0,84,8.0,20.0,1,33.0
125.0,190,7.0,30.0,1,40.0
41.0,2,4.3,3.0,2,5.2
25.0,22,3.2,3.0,2,2.1
40.0,1,4.0,3.0,2,5.5
70.0,59,5.0,20.0,1,24.0
315.0,141,15.0,15.0,1,24.0
46.0,22,13.8,15.0,1,25.0
230.0,69,8.3,15.0,1,145.0
41.0,99,4.3,3.0,2,5.6
45.0,69,5.2,8.0,2,7.0
100.0,89,5.0,12.0,1,25.0
50.0,147,5.0,5.0,1,14.0
68.0,1,4.435066261134082,10.0,1,20.0
17.0,127,3.7,2.0,2,1.85
75.0,160,4.5,3.5,1,11.6
60.0,1,4.435066261134082,4.0,2,14.5
500.0,92,20.0,40.0,1,200.0
300.0,104,10.0,17.0,1,80.0
35.0,337,4.0,8.0,2,3.0
50.0,372,5.0,3.0,2,1.5
48.0,267,4.435066261134082,8.0,1,6.8
138.0,53,7.1,30.0,1,55.0
47.0,42,6.0,10.0,1,14.0
161.0,919,8.0,18.0,1,85.0
35.0,58,4.0,3.0,2,3.3
120.0,142,4.435066261134082,5.0,1,16.2
84.0,290,4.435066261134082,4.0,1,6.0
40.0,113,4.0,2.0,2,9.9
59.0,140,4.7,5.0,1,5.9
60.0,7,5.0,6.0,2,18.5
196.0,147,8.0,18.0,1,83.0
30.0,84,4.5,5.0,2,6.4
38.0,69,5.0,3.0,2,4.0
25.0,84,5.0,4.0,2,2.5
63.0,3,5.0,5.0,2,18.0
36.0,4,4.435066261134082,3.0,2,4.3
41.0,663,5.0,2.5,2,4.35
195.0,919,10.0,18.0,1,80.0
58.0,1,4.8,4.0,2,9.88
42.0,927,4.435066261134082,4.0,1,2.2
38.0,32,4.0,3.0,2,5.5
36.0,1,4.0,3.0,2,4.3
36.0,18,4.0,3.0,2,3.65
40.0,42,4.435066261134082,2.0,2,1.9
120.0,59,5.0,20.0,1,9.96
35.0,591,3.8,2.5,1,4.0
75.0,133,4.0,6.0,1,12.5
55.0,65,4.0,2.5,2,4.35
40.0,309,4.0,4.0,1,7.1
20.0,252,4.435066261134082,3.0,2,1.3
90.0,59,5.0,3.0,2,12.5
45.0,90,5.0,4.0,1,4.4
55.0,142,4.435066261134082,4.0,2,5.4
55.0,142,4.435066261134082,4.0,2,5.1
60.0,142,4.435066261134082,5.0,2,8.6
60.0,142,4.435066261134082,5.0,2,7.9
80.0,142,4.435066261134082,5.0,2,11.0
110.0,2,4.435066261134082,8.0,1,21.0
84.0,63,5.7,6.0,2,13.9
30.0,2,4.435066261134082,0.0,2,3.52
63.0,1,4.435066261134082,3.0,2,10.7
176.0,32,4.435066261134082,5.0,1,33.5
40.0,32,4.435066261134082,3.0,2,5.0
86.0,1,4.435066261134082,10.0,1,28.0
53.0,142,4.435066261134082,5.0,1,11.0
59.0,1,5.0,6.0,2,15.5
60.0,130,4.6,8.0,2,11.5
86.0,163,4.5,10.0,1,35.6
45.0,92,4.435066261134082,15.0,1,15.5
42.0,58,3.5,3.0,2,3.9
100.0,92,4.435066261134082,8.0,2,38.0
41.0,259,4.435066261134082,0.0,2,3.85
84.0,292,4.0,5.0,2,6.0
94.0,90,4.435066261134082,6.0,2,16.0
58.0,259,4.1,6.0,1,4.75
80.0,1,5.3,6.0,1,22.0
750.0,140,28.0,50.0,1,135.0
35.0,4,4.435066261134082,3.0,2,4.1
30.0,62,3.0,8.0,1,4.6
100.0,3,10.0,6.0,1,37.0
38.0,42,4.0,2.0,1,4.1
60.0,104,5.0,7.0,2,20.0
44.0,236,3.8,3.0,2,5.7
62.0,1,4.0,3.0,1,7.3
80.0,7,5.0,10.0,1,22.0
110.0,1,5.5,6.0,1,25.5
354.0,1,8.5,50.0,1,163.0
102.0,1,7.0,30.0,1,29.0
70.0,7,6.5,40.0,1,33.0
85.0,3,8.0,20.0,1,35.5
70.0,60,4.3,30.0,1,25.0
100.0,941,6.0,30.0,1,47.0
105.0,1,7.5,15.0,1,35.0
281.0,60,7.5,30.0,1,79.0
150.0,7,8.6,20.0,1,70.0
145.0,1,5.5,30.0,1,46.0
130.0,53,10.0,40.0,1,46.0
50.0,160,4.8,3.0,2,4.4
56.0,290,4.6,3.0,2,5.0
43.0,290,3.8,4.0,2,5.7
45.0,160,4.8,3.0,2,4.4
300.0,53,4.435066261134082,26.0,1,120.0
40.0,32,4.435066261134082,10.0,1,14.0
70.0,163,4.435066261134082,10.0,1,30.0
70.0,50,4.435066261134082,26.0,1,30.0
85.0,32,4.435066261134082,10.0,1,25.0
69.0,89,4.435066261134082,26.0,1,34.0
40.0,71,4.0,5.0,2,4.8
45.0,71,4.0,5.0,2,4.7
50.0,62,5.0,5.0,2,5.75
40.0,62,4.0,4.0,2,3.0
161.0,69,17.0,24.0,1,18.8
40.0,140,4.435066261134082,3.0,2,4.0
39.0,32,4.6,2.5,1,5.5
58.0,59,4.435066261134082,30.0,1,23.0
35.0,142,4.0,4.0,2,1.9
42.0,22,4.5,8.0,1,12.0
70.0,190,4.435066261134082,3.0,2,4.4
125.0,142,4.435066261134082,40.0,1,15.5
39.0,90,5.6,2.5,1,4.5
54.0,252,4.5,20.0,1,25.0
42.0,69,3.5,2.5,2,3.9
60.0,92,6.0,7.0,1,16.5
60.0,160,5.0,20.0,1,23.5
75.0,69,5.0,10.0,2,15.89
55.0,104,4.0,15.0,1,22.0
36.0,71,4.435066261134082,3.0,2,4.15
50.0,64,4.435066261134082,5.5,1,12.9
35.0,155,4.2,6.0,2,4.95
80.0,63,6.0,5.0,1,13.9
70.0,1,4.5,5.0,2,7.9
31.0,2,3.6,2.0,1,3.4
65.0,1,4.435066261134082,15.0,1,10.0
40.0,160,4.0,3.0,2,3.89
62.0,130,6.0,6.0,1,7.6
100.0,12,4.435066261134082,5.0,1,25.0
70.0,130,5.0,7.0,1,7.7
44.0,197,4.5,3.5,2,5.88
25.0,61,4.435066261134082,3.0,2,2.45
32.0,113,4.435066261134082,3.0,2,4.0
36.0,71,5.0,5.0,2,3.5
40.0,140,5.0,3.5,2,4.75
60.0,4,5.0,25.0,1,21.0
30.0,61,4.435066261134082,3.0,2,2.5
92.0,127,4.435066261134082,3.0,1,32.5
92.0,127,4.435066261134082,3.0,1,32.5
40.0,12,5.0,8.0,2,8.5
50.0,142,3.5,3.0,2,4.1
40.0,449,5.0,3.2,2,4.4
50.0,130,4.0,7.0,2,8.9
43.0,58,8.5,36.0,1,18.0
45.0,127,5.0,4.0,2,3.9
50.0,2,5.0,4.0,2,7.0
42.0,337,4.2,2.2,2,3.5
41.0,97,4.1,4.0,1,4.1
40.0,337,4.0,2.0,2,2.68
48.0,22,4.435066261134082,4.0,2,10.8
55.0,1,4.435066261134082,5.0,2,11.5
20.0,941,4.0,2.0,2,1.45
20.0,677,5.0,2.0,2,1.45
55.0,1,5.2,12.0,2,15.5
99.0,89,6.6,8.0,1,16.2
150.0,140,10.0,30.0,1,36.0
62.0,71,5.0,8.0,2,7.1
32.0,142,4.0,40.0,1,10.6
75.0,64,5.0,12.0,1,17.8
40.0,147,3.2,3.0,2,9.2
42.0,185,3.2,3.0,2,9.2
42.0,185,3.2,3.0,2,9.2
42.0,185,3.2,3.0,2,9.2
124.0,50,18.0,4.0,2,16.2
65.0,142,4.435066261134082,5.0,1,9.6
52.0,18,7.0,2.5,2,3.4
54.0,292,4.435066261134082,6.0,1,6.0
45.0,142,4.5,3.5,2,5.2
85.0,1,6.2,30.0,1,30.0
45.0,927,4.435066261134082,3.0,2,2.35
65.0,89,6.5,3.0,2,9.8
56.0,63,4.0,3.5,2,4.5
56.0,1,4.2,30.0,1,12.3
40.0,1,3.7,3.0,2,5.85
86.0,267,4.435066261134082,7.0,1,11.5
65.0,4,3.9,3.5,2,7.4
64.0,1,4.6,6.0,2,16.5
92.0,143,6.0,5.0,1,38.0
65.0,1,5.2,2.5,1,12.0
60.0,224,5.0,8.0,2,6.1
60.0,130,4.0,6.0,1,11.0
60.0,71,5.0,8.0,2,6.0
33.0,380,4.435066261134082,3.0,2,1.25
33.0,380,4.435066261134082,3.0,2,1.17
30.0,380,4.435066261134082,3.0,2,1.17
32.0,380,4.435066261134082,5.0,2,1.2
56.0,140,4.435066261134082,5.0,2,9.3
165.0,58,9.0,18.0,1,73.0
38.0,140,4.435066261134082,4.5,2,6.5
63.0,32,4.435066261134082,15.0,1,31.5
120.0,18,8.0,8.0,2,11.5
48.0,92,5.0,6.0,1,9.8
50.0,59,4.435066261134082,3.0,2,6.5
38.0,4,4.435066261134082,3.0,2,3.35
40.0,292,3.5,6.0,2,4.5
40.0,92,4.5,20.0,1,21.0
38.0,2,5.0,2.8,2,5.75
200.0,32,14.0,3.0,2,14.8
80.0,111,5.0,5.0,2,12.8
72.0,236,4.5,3.5,2,4.7
50.0,160,4.435066261134082,6.0,2,7.8
78.0,133,5.4,7.0,2,18.9
113.0,197,8.1,4.0,2,18.0
70.0,1,6.0,40.0,1,30.0
51.0,1,4.435066261134082,3.0,1,5.8
70.0,278,6.0,6.0,2,14.8
56.0,62,6.0,1.5,2,4.969
70.0,155,5.0,12.0,1,12.8
47.0,2,4.435066261134082,3.0,1,5.5
57.0,309,4.435066261134082,2.0,2,3.3
55.0,518,4.435066261134082,4.0,2,11.5
35.0,49,4.435066261134082,4.0,2,4.1
130.0,140,7.8,4.0,1,19.0
65.0,142,4.435066261134082,6.0,1,9.0
44.0,4,4.435066261134082,3.0,2,3.55
36.0,130,4.435066261134082,3.5,2,4.3
47.0,130,4.435066261134082,2.0,2,5.5
44.0,130,4.435066261134082,2.0,2,6.3
46.0,130,4.435066261134082,5.0,2,5.5
75.0,42,5.0,3.0,2,6.0
35.0,18,4.0,3.0,2,4.05
102.0,1,4.435066261134082,20.0,1,35.0
50.0,42,5.0,4.0,2,10.0
80.0,133,5.0,5.0,2,3.25
56.0,7,4.0,3.0,2,6.6
43.0,259,4.435066261134082,3.0,2,3.1
40.0,1,4.0,4.0,2,7.5
35.0,893,6.0,2.0,2,2.9
50.0,92,4.0,7.0,1,11.0
37.0,160,4.435066261134082,2.5,2,4.1
500.0,92,20.0,40.0,1,200.0
42.0,61,4.435066261134082,2.5,2,4.0
68.0,4,4.5,12.0,1,30.0
41.0,53,4.435066261134082,5.0,2,9.2
48.0,140,4.435066261134082,5.0,2,6.7
68.0,150,7.2,15.0,1,22.5
35.0,12,4.2,3.0,2,3.85
70.0,142,4.1,1.0,2,13.2
85.0,4,8.0,3.0,2,14.5
180.0,97,5.2,20.0,1,48.5
50.0,22,4.2,5.0,2,8.65
38.0,160,4.0,3.0,2,4.0
55.0,69,4.435066261134082,40.0,1,21.0
55.0,69,4.435066261134082,40.0,1,21.0
63.0,99,4.435066261134082,6.0,1,12.0
68.0,92,4.435066261134082,6.0,1,17.0
66.0,1,4.435066261134082,10.0,1,11.5
89.0,142,4.435066261134082,5.0,2,8.5
44.0,142,4.435066261134082,5.0,2,3.5
82.0,142,4.435066261134082,5.0,2,9.75
35.0,142,4.435066261134082,5.0,2,3.0
39.0,142,4.435066261134082,5.0,2,3.28
90.0,4,5.0,4.0,1,14.8
85.0,1,5.5,40.0,1,70.0
217.0,163,8.0,20.0,1,115.0
350.0,155,15.0,80.0,1,85.0
49.0,1,4.435066261134082,3.0,2,5.5
58.0,1,4.5,3.0,2,9.999
50.0,53,6.2,6.0,1,10.0
95.0,4,6.0,4.0,1,15.8
46.0,142,4.435066261134082,5.0,2,3.5
41.0,32,3.2,8.0,1,12.2
60.0,32,5.0,8.0,1,30.0
120.0,33,6.0,15.0,1,22.0
60.0,90,6.0,2.0,2,13.2
72.0,4,5.0,3.0,2,10.8
55.0,1,5.5,9.0,1,20.6
42.0,4,44.0,2.0,2,4.0
71.0,197,23.0,11.0,1,17.0
65.0,252,5.0,4.0,2,13.5
100.0,142,4.435066261134082,5.0,2,10.0
35.0,42,4.0,3.0,2,3.85
60.0,7,5.0,20.0,1,15.4
55.0,53,4.0,15.0,1,7.8
70.0,1,5.2,15.0,1,25.0
35.0,44,4.6,5.0,1,8.2
48.0,18,3.6,5.0,2,5.5
45.0,2,4.2,20.0,2,9.5
35.0,92,4.0,3.0,2,4.4
47.0,130,4.0,2.5,2,4.4
50.0,1,4.435066261134082,10.0,2,9.3
30.0,140,3.6,2.5,1,2.75
40.0,140,4.0,18.0,1,8.3
60.0,22,5.0,30.0,1,25.0
65.0,59,5.0,30.0,1,23.0
51.0,160,4.435066261134082,3.0,2,6.65
87.0,111,7.0,3.0,2,19.5
50.0,147,5.5,5.0,1,14.0
530.0,92,15.0,30.0,1,180.0
100.0,12,6.0,20.0,1,42.0
50.0,856,4.435066261134082,3.0,2,2.75
50.0,1,4.435066261134082,4.0,2,6.5
170.0,58,10.0,40.0,1,74.0
40.0,4,3.5,3.5,2,4.1
40.0,1,3.5,3.0,2,5.85
38.0,308,4.435066261134082,5.0,2,2.95
58.0,292,4.5,6.0,1,9.5
45.0,61,3.6,4.0,2,6.2
26.0,236,4.435066261134082,2.0,2,2.55
100.0,4,10.0,6.0,1,28.9
160.0,58,20.0,8.0,1,18.9
60.0,1,0.0,6.0,2,9.3
35.0,92,5.0,5.0,2,4.95
55.0,22,5.6,3.5,2,5.2
60.0,49,4.0,3.0,2,7.65
40.0,130,3.4,6.0,2,6.38
136.0,53,6.0,20.0,1,44.0
52.0,292,4.435066261134082,5.0,2,9.5
30.0,140,3.54,3.0,1,2.75
35.0,104,4.435066261134082,4.0,1,7.8
44.0,97,4.435066261134082,3.0,2,4.85
55.0,2,4.435066261134082,5.0,2,5.6
400.0,62,4.435066261134082,24.0,1,76.0
59.0,1,4.5,6.0,2,13.7
45.0,32,4.5,3.0,2,5.0
52.0,42,5.0,4.0,2,10.5
64.0,1,4.6,12.0,2,13.8
55.0,63,8.0,3.0,2,4.3
30.0,140,4.435066261134082,2.0,2,3.33
40.0,264,4.435066261134082,7.0,1,7.3
29.0,69,4.435066261134082,3.0,2,4.9
55.0,71,6.0,8.0,2,7.5
100.0,44,7.0,2.0,1,25.0
45.0,59,6.1,4.0,2,8.6
60.0,58,4.0,9.552683032804689,2,1.68
42.0,58,3.6,4.0,2,5.5
40.0,97,5.0,3.0,2,5.0
38.0,133,6.0,9.552683032804689,2,7.9
60.0,111,4.8,6.0,2,12.5
40.0,130,3.8,4.0,2,4.2
57.0,165,5.0,3.5,2,6.6
286.0,142,4.435066261134082,20.0,1,55.0
125.0,113,4.435066261134082,2.0,2,8.5
90.0,114,5.5,7.0,1,27.3
88.0,12,17.0,6.0,1,22.868
24.0,58,4.435066261134082,2.6,2,2.72
56.0,22,4.435066261134082,10.0,1,17.5
40.0,160,4.435066261134082,3.0,2,6.4
37.0,92,4.435066261134082,2.5,2,3.9
48.0,92,4.435066261134082,3.0,2,4.99
40.0,264,4.435066261134082,8.0,1,7.3
48.0,130,5.3,7.0,1,12.9
41.0,4,4.435066261134082,9.552683032804689,2,5.4
85.0,252,5.5,4.0,1,26.0
83.0,866,4.435066261134082,8.0,2,9.0
20.0,278,2.9,2.0,2,2.2
35.0,197,4.435066261134082,5.0,2,5.55
39.0,491,4.435066261134082,3.0,2,3.35
110.0,104,7.0,10.0,1,36.0
50.0,260,4.0,5.0,1,8.3
80.0,60,5.1,3.0,2,5.4
40.0,140,4.0,6.0,1,8.25
40.0,142,4.0,5.0,1,8.9
25.0,252,3.0,3.0,2,3.0
46.0,290,4.0,3.0,2,4.35
38.0,1,4.435066261134082,2.5,2,3.7
36.0,7,4.0,5.0,2,5.2
16.0,104,3.0,3.0,2,1.92
63.0,92,4.435066261134082,4.0,1,27.0
55.0,337,4.0,8.0,1,13.5
60.0,260,5.0,12.0,1,12.5
36.0,335,4.435066261134082,30.0,2,2.7
63.0,315,3.9,4.5,1,13.5
53.0,42,5.0,5.0,1,14.7
54.0,42,4.5,6.0,1,10.0
40.0,163,4.435066261134082,9.0,1,10.5
50.0,143,4.435066261134082,7.0,2,1.5
50.0,127,4.5,3.0,2,5.0
64.0,197,4.435066261134082,30.0,1,15.0
126.0,22,6.0,5.0,2,16.9
36.0,22,3.3,4.0,2,3.2
46.0,33,4.3,12.0,1,23.3
50.0,185,4.435066261134082,6.0,1,8.1
116.0,155,4.435066261134082,10.0,1,14.2
50.0,48,5.0,6.0,1,27.5
59.0,63,4.0,3.0,2,5.5
41.0,92,4.2,3.0,2,5.5
85.0,142,4.435066261134082,3.8,2,9.3
66.0,133,4.435066261134082,8.0,1,16.3
105.0,2,5.1,2.0,2,19.2
35.0,140,4.0,4.0,2,6.0
38.0,3,3.5,2.5,2,3.7
31.0,7,3.5,2.5,2,4.15
47.0,60,4.3,2.5,2,6.5
40.0,260,4.6,3.0,2,3.99
45.0,140,4.0,3.0,2,2.0
33.0,69,3.5,3.5,2,4.3
45.0,197,4.435066261134082,5.0,2,6.7
32.0,62,4.435066261134082,2.5,2,3.8
36.0,236,5.0,3.0,2,3.5
124.0,18,8.0,3.0,2,15.5
60.0,1,5.0,6.0,2,9.2
45.0,71,4.435066261134082,3.0,2,2.25
117.0,53,8.4,15.0,1,130.0
30.0,63,3.0,2.0,2,2.79
50.0,12,7.0,1.0,1,15.0
50.0,142,4.0,4.5,2,4.2
90.0,142,4.6,4.0,2,8.0
63.0,893,5.5,5.0,1,4.5
75.0,893,5.0,1.0,2,4.0
50.0,197,4.435066261134082,5.0,2,4.1
50.0,197,4.435066261134082,5.0,2,4.0
100.0,1,8.0,15.0,1,54.0
205.0,1,7.0,40.0,1,79.8
250.0,114,10.0,15.0,1,75.0
82.0,1,7.0,40.0,1,32.0
160.0,197,7.0,35.0,1,35.0
192.0,130,5.0,40.0,1,45.0
140.0,2,10.0,25.0,1,53.0
190.0,140,10.0,40.0,1,39.0
300.0,1,9.0,40.0,1,180.0
350.0,147,12.0,15.0,1,163.0
277.0,147,6.0,15.0,1,140.0
150.0,140,10.0,15.0,1,42.0
180.0,197,8.0,30.0,1,32.0
180.0,260,8.0,30.0,1,32.0
65.0,140,4.0,36.0,1,12.6
480.0,197,18.0,30.0,1,128.0
110.0,1,8.0,15.0,1,38.5
65.0,113,7.0,40.0,1,35.0
180.0,197,8.0,40.0,1,32.0
340.0,69,12.0,20.0,1,163.0
110.0,2,5.0,30.0,1,45.0
200.0,2,5.0,40.0,1,58.0
70.0,113,6.0,30.0,1,35.0
130.0,143,9.0,12.0,1,115.0
48.0,140,4.435066261134082,5.0,2,6.7
68.0,150,7.2,15.0,1,22.5
35.0,12,4.2,3.0,2,3.85
70.0,142,4.1,1.0,2,13.2
85.0,4,8.0,3.0,2,14.5
180.0,97,5.2,20.0,1,48.5
50.0,22,4.2,5.0,2,8.65
38.0,160,4.0,3.0,2,4.0
55.0,69,4.435066261134082,40.0,1,21.0
55.0,69,4.435066261134082,40.0,1,21.0
63.0,99,4.435066261134082,6.0,1,12.0
68.0,92,4.435066261134082,6.0,1,17.0
66.0,1,4.435066261134082,10.0,1,11.5
89.0,142,4.435066261134082,5.0,2,8.5
44.0,142,4.435066261134082,5.0,2,3.5
82.0,142,4.435066261134082,5.0,2,9.75
35.0,142,4.435066261134082,5.0,2,3.0
39.0,142,4.435066261134082,5.0,2,3.28
90.0,4,5.0,4.0,1,14.8
85.0,1,5.5,40.0,1,70.0
217.0,163,8.0,20.0,1,115.0
350.0,155,15.0,80.0,1,85.0
49.0,1,4.435066261134082,3.0,2,5.5
58.0,1,4.5,3.0,2,9.999
50.0,53,6.2,6.0,1,10.0
95.0,4,6.0,4.0,1,15.8
46.0,142,4.435066261134082,5.0,2,3.5
41.0,32,3.2,8.0,1,12.2
60.0,32,5.0,8.0,1,30.0
120.0,33,6.0,15.0,1,22.0
60.0,90,6.0,2.0,2,13.2
72.0,4,5.0,3.0,2,10.8
55.0,1,5.5,9.0,1,20.6
42.0,4,44.0,2.0,2,4.0
71.0,197,23.0,11.0,1,17.0
65.0,252,5.0,4.0,2,13.5
100.0,142,4.435066261134082,5.0,2,10.0
35.0,42,4.0,3.0,2,3.85
60.0,7,5.0,20.0,1,15.4
55.0,53,4.0,15.0,1,7.8
70.0,1,5.2,15.0,1,25.0
35.0,44,4.6,5.0,1,8.2
48.0,18,3.6,5.0,2,5.5
45.0,2,4.2,20.0,2,9.5
47.0,130,4.0,2.5,2,4.4
35.0,92,4.0,3.0,2,4.4
50.0,1,4.435066261134082,10.0,2,9.3
30.0,140,3.6,2.5,1,2.75
40.0,140,4.0,18.0,1,8.3
60.0,22,5.0,30.0,1,25.0
65.0,59,5.0,30.0,1,23.0
51.0,160,4.435066261134082,3.0,2,6.65
87.0,111,7.0,3.0,2,19.5
50.0,147,5.5,5.0,1,14.0
530.0,92,15.0,30.0,1,180.0
100.0,12,6.0,20.0,1,42.0
50.0,856,4.435066261134082,3.0,2,2.75
50.0,1,4.435066261134082,4.0,2,6.5
170.0,58,10.0,40.0,1,74.0
40.0,4,3.5,3.5,2,4.1
40.0,1,3.5,3.0,2,5.85
38.0,308,4.435066261134082,5.0,2,2.95
58.0,292,4.5,6.0,1,9.5
45.0,61,3.6,4.0,2,6.2
26.0,236,4.435066261134082,2.0,2,2.55
100.0,4,10.0,6.0,1,28.9
160.0,58,20.0,8.0,1,18.9
60.0,1,0.0,6.0,2,9.3
35.0,92,5.0,5.0,2,4.95
55.0,22,5.6,3.5,2,5.2
60.0,49,4.0,3.0,2,7.65
40.0,130,3.4,6.0,2,6.38
136.0,53,6.0,20.0,1,44.0
52.0,292,4.435066261134082,5.0,2,9.5
30.0,140,3.54,3.0,1,2.75
35.0,104,4.435066261134082,4.0,1,7.8
44.0,97,4.435066261134082,3.0,2,4.85
55.0,2,4.435066261134082,5.0,2,5.6
400.0,62,4.435066261134082,24.0,1,76.0
59.0,1,4.5,6.0,2,13.7
45.0,32,4.5,3.0,2,5.0
52.0,42,5.0,4.0,2,10.5
64.0,1,4.6,12.0,2,13.8
55.0,63,8.0,3.0,2,4.3
30.0,140,4.435066261134082,2.0,2,3.33
40.0,264,4.435066261134082,7.0,1,7.3
29.0,69,4.435066261134082,3.0,2,4.9
55.0,71,6.0,8.0,2,7.5
100.0,44,7.0,2.0,1,25.0
45.0,59,6.1,4.0,2,8.6
60.0,58,4.0,9.552683032804689,2,1.68
42.0,58,3.6,4.0,2,5.5
40.0,97,5.0,3.0,2,5.0
38.0,133,6.0,9.552683032804689,2,7.9
60.0,111,4.8,6.0,2,12.5
40.0,130,3.8,4.0,2,4.2
57.0,165,5.0,3.5,2,6.6
286.0,142,4.435066261134082,20.0,1,55.0
125.0,113,4.435066261134082,2.0,2,8.5
90.0,114,5.5,7.0,1,27.3
88.0,12,17.0,6.0,1,22.868
24.0,58,4.435066261134082,2.6,2,2.72
56.0,22,4.435066261134082,10.0,1,17.5
40.0,160,4.435066261134082,3.0,2,6.4
37.0,92,4.435066261134082,2.5,2,3.9
48.0,92,4.435066261134082,3.0,2,4.99
40.0,264,4.435066261134082,8.0,1,7.3
48.0,130,5.3,7.0,1,12.9
41.0,4,4.435066261134082,9.552683032804689,2,5.4
85.0,252,5.5,4.0,1,26.0
83.0,866,4.435066261134082,8.0,2,9.0
20.0,278,2.9,2.0,2,2.2
35.0,197,4.435066261134082,5.0,2,5.55
39.0,491,4.435066261134082,3.0,2,3.35
110.0,104,7.0,10.0,1,36.0
50.0,260,4.0,5.0,1,8.3
80.0,60,5.1,3.0,2,5.4
40.0,140,4.0,6.0,1,8.25
40.0,142,4.0,5.0,1,8.9
25.0,252,3.0,3.0,2,3.0
46.0,290,4.0,3.0,2,4.35
38.0,1,4.435066261134082,2.5,2,3.7
36.0,7,4.0,5.0,2,5.2
16.0,104,3.0,3.0,2,1.92
63.0,92,4.435066261134082,4.0,1,27.0
55.0,337,4.0,8.0,1,13.5
60.0,260,5.0,12.0,1,12.5
36.0,335,4.435066261134082,30.0,2,2.7
63.0,315,3.9,4.5,1,13.5
53.0,42,5.0,5.0,1,14.7
54.0,42,4.5,6.0,1,10.0
40.0,163,4.435066261134082,9.0,1,10.5
50.0,143,4.435066261134082,7.0,2,1.5
50.0,127,4.5,3.0,2,5.0
64.0,197,4.435066261134082,30.0,1,15.0
126.0,22,6.0,5.0,2,16.9
36.0,22,3.3,4.0,2,3.2
46.0,33,4.3,12.0,1,23.3
50.0,185,4.435066261134082,6.0,1,8.1
116.0,155,4.435066261134082,10.0,1,14.2
50.0,48,5.0,6.0,1,27.5
59.0,63,4.0,3.0,2,5.5
41.0,92,4.2,3.0,2,5.5
85.0,142,4.435066261134082,3.8,2,9.3
66.0,133,4.435066261134082,8.0,1,16.3
105.0,2,5.1,2.0,2,19.2
35.0,140,4.0,4.0,2,6.0
38.0,3,3.5,2.5,2,3.7
31.0,7,3.5,2.5,2,4.15
47.0,60,4.3,2.5,2,6.5
40.0,260,4.6,3.0,2,3.99
45.0,140,4.0,3.0,2,2.0
33.0,69,3.5,3.5,2,4.3
45.0,197,4.435066261134082,5.0,2,6.7
32.0,62,4.435066261134082,2.5,2,3.8
36.0,236,5.0,3.0,2,3.5
124.0,18,8.0,3.0,2,15.5
60.0,1,5.0,6.0,2,9.2
45.0,71,4.435066261134082,3.0,2,2.25
117.0,53,8.4,15.0,1,130.0
30.0,63,3.0,2.0,2,2.79
40.0,69,4.435066261134082,10.0,1,9.8
65.0,61,4.435066261134082,8.0,1,10.2
35.0,64,4.435066261134082,8.0,1,6.6
60.0,64,4.435066261134082,30.0,1,23.8
50.0,224,4.435066261134082,5.0,2,8.2
130.0,64,4.435066261134082,6.0,2,13.0
41.0,309,4.435066261134082,3.0,2,4.0
36.0,236,4.435066261134082,3.0,2,1.05
51.0,222,4.435066261134082,10.0,2,10.5
38.0,71,4.435066261134082,6.0,2,4.5
32.0,62,4.435066261134082,4.0,2,3.9
20.0,1032,4.435066261134082,2.5,2,1.1
52.0,236,4.435066261134082,5.0,2,6.65
60.0,309,4.435066261134082,3.0,2,9.1
25.0,71,4.435066261134082,3.0,2,2.25
63.0,71,4.435066261134082,3.5,2,5.2
102.0,236,4.435066261134082,7.0,2,2.25
